time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-12-20 00:00:00+01:00,300.0,443.0,0.0,5021.0,4241.0,285.0,0.0,0.0,0.0,,218.0,1345.0,1716.0,0.0,5060.0,45.0,95.0,13.0,285.0,0.0,7684.0,14.0,,6887.0,28175.0,27987.0,62.3,66.69
2018-12-20 01:00:00+01:00,301.0,381.0,0.0,4969.0,3717.0,283.0,0.0,0.0,0.0,,874.0,1297.0,1333.0,0.0,5060.0,45.0,96.0,14.0,281.0,0.0,7693.0,9.0,,6867.0,26068.0,25935.0,56.2,60.65
2018-12-20 02:00:00+01:00,302.0,375.0,0.0,5648.0,3485.0,282.0,0.0,0.0,0.0,,1149.0,1258.0,1571.0,0.0,5059.0,45.0,97.0,13.0,280.0,0.0,7189.0,7.0,,6796.0,24731.0,24684.0,53.17,57.29
2018-12-20 03:00:00+01:00,300.0,375.0,0.0,5106.0,3389.0,280.0,0.0,0.0,0.0,,979.0,1281.0,1489.0,0.0,5058.0,45.0,96.0,13.0,279.0,0.0,6641.0,8.0,,6667.0,24172.0,24040.0,52.79,57.0
2018-12-20 04:00:00+01:00,301.0,375.0,0.0,5416.0,3454.0,267.0,0.0,0.0,0.0,,711.0,1271.0,1427.0,0.0,5060.0,46.0,96.0,14.0,279.0,0.0,6005.0,8.0,,6515.0,24046.0,23989.0,52.79,56.74
2018-12-20 05:00:00+01:00,297.0,389.0,0.0,6235.0,3690.0,273.0,0.0,0.0,0.0,,354.0,1259.0,1272.0,0.0,5060.0,46.0,97.0,14.0,282.0,0.0,5729.0,8.0,,6266.0,24737.0,24642.0,54.1,57.79
2018-12-20 06:00:00+01:00,300.0,448.0,0.0,6308.0,4366.0,273.0,0.0,0.0,0.0,,122.0,1258.0,1934.0,0.0,5060.0,47.0,97.0,14.0,282.0,0.0,5693.0,9.0,,6004.0,27334.0,27262.0,60.0,64.07
2018-12-20 07:00:00+01:00,302.0,477.0,0.0,7948.0,4830.0,290.0,0.0,0.0,0.0,,0.0,1285.0,3906.0,0.0,5059.0,52.0,100.0,14.0,284.0,0.0,5566.0,34.0,,5743.0,31929.0,31876.0,66.29,69.11
2018-12-20 08:00:00+01:00,305.0,478.0,0.0,9048.0,5093.0,294.0,0.0,0.0,0.0,,0.0,1335.0,5774.0,0.0,5058.0,54.0,97.0,17.0,284.0,0.0,5246.0,62.0,,5544.0,34874.0,34912.0,68.49,73.56
2018-12-20 09:00:00+01:00,306.0,481.0,0.0,9141.0,5119.0,292.0,0.0,0.0,0.0,,0.0,1350.0,5963.0,0.0,5059.0,52.0,96.0,211.0,289.0,0.0,4761.0,422.0,,5406.0,35868.0,35642.0,68.4,73.69
2018-12-20 10:00:00+01:00,303.0,481.0,0.0,8973.0,5053.0,290.0,0.0,0.0,0.0,,0.0,1359.0,5016.0,0.0,5058.0,55.0,94.0,791.0,280.0,0.0,4234.0,1055.0,,5515.0,36284.0,35712.0,67.04,73.59
2018-12-20 11:00:00+01:00,301.0,478.0,0.0,9263.0,4984.0,291.0,0.0,0.0,0.0,,0.0,1398.0,5006.0,0.0,5057.0,53.0,94.0,1471.0,265.0,0.0,4437.0,1665.0,,5895.0,36033.0,35514.0,66.8,73.08
2018-12-20 12:00:00+01:00,300.0,451.0,0.0,9233.0,4881.0,296.0,0.0,0.0,0.0,,1.0,1424.0,3960.0,0.0,5056.0,53.0,99.0,2090.0,261.0,0.0,5256.0,2073.0,,6386.0,35634.0,35180.0,65.25,71.89
2018-12-20 13:00:00+01:00,302.0,474.0,0.0,8989.0,4772.0,297.0,0.0,0.0,0.0,,5.0,1406.0,2666.0,0.0,5057.0,52.0,97.0,2278.0,267.0,0.0,5822.0,2268.0,,6558.0,35346.0,34710.0,65.25,70.69
2018-12-20 14:00:00+01:00,306.0,449.0,0.0,8392.0,4864.0,298.0,0.0,0.0,0.0,,1.0,1434.0,1863.0,0.0,5056.0,52.0,97.0,2208.0,267.0,0.0,6381.0,2174.0,,6628.0,34063.0,33505.0,64.64,70.13
2018-12-20 15:00:00+01:00,308.0,443.0,0.0,8460.0,4999.0,298.0,0.0,0.0,0.0,,1.0,1430.0,1875.0,0.0,5056.0,54.0,98.0,1996.0,267.0,0.0,6286.0,1840.0,,6519.0,33666.0,33053.0,64.89,70.16
2018-12-20 16:00:00+01:00,306.0,453.0,0.0,8745.0,5072.0,296.0,0.0,0.0,0.0,,1.0,1430.0,2003.0,0.0,5055.0,54.0,96.0,1297.0,259.0,0.0,6098.0,1156.0,,6356.0,33488.0,32899.0,65.01,70.23
2018-12-20 17:00:00+01:00,290.0,458.0,0.0,8778.0,5094.0,299.0,0.0,0.0,0.0,,1.0,1454.0,3374.0,0.0,5054.0,55.0,96.0,438.0,249.0,0.0,5972.0,377.0,,6270.0,34170.0,33647.0,67.83,73.35
2018-12-20 18:00:00+01:00,304.0,481.0,0.0,8934.0,5088.0,299.0,0.0,0.0,0.0,,0.0,1469.0,4636.0,0.0,5054.0,56.0,96.0,94.0,241.0,0.0,6301.0,73.0,,6309.0,35964.0,35657.0,68.49,76.17
2018-12-20 19:00:00+01:00,310.0,481.0,0.0,8871.0,5094.0,301.0,0.0,0.0,0.0,,1.0,1469.0,3677.0,0.0,5055.0,56.0,98.0,75.0,243.0,0.0,6434.0,48.0,,6423.0,36620.0,35967.0,67.84,75.18
2018-12-20 20:00:00+01:00,317.0,481.0,0.0,8466.0,5064.0,301.0,0.0,0.0,0.0,,1.0,1478.0,3379.0,0.0,5057.0,57.0,98.0,60.0,258.0,0.0,6397.0,39.0,,6523.0,36717.0,36154.0,68.01,75.29
2018-12-20 21:00:00+01:00,317.0,470.0,0.0,8175.0,4985.0,301.0,0.0,0.0,0.0,,1.0,1424.0,2963.0,0.0,5057.0,56.0,96.0,36.0,277.0,0.0,6593.0,23.0,,6676.0,35799.0,35422.0,67.2,73.63
2018-12-20 22:00:00+01:00,311.0,475.0,0.0,8191.0,4866.0,297.0,0.0,0.0,0.0,,1.0,1365.0,1921.0,0.0,5058.0,50.0,95.0,35.0,306.0,0.0,6766.0,28.0,,6813.0,33325.0,33081.0,65.19,70.33
2018-12-20 23:00:00+01:00,314.0,468.0,0.0,6953.0,4495.0,291.0,0.0,0.0,0.0,,29.0,1329.0,1706.0,0.0,5057.0,51.0,96.0,27.0,306.0,0.0,6840.0,23.0,,6907.0,30363.0,30075.0,63.57,68.55
2018-12-21 00:00:00+01:00,320.0,468.0,0.0,5576.0,3773.0,268.0,0.0,0.0,0.0,,76.0,1284.0,1784.0,0.0,5059.0,49.0,94.0,20.0,306.0,0.0,6871.0,16.0,,6689.0,28180.0,27831.0,59.95,64.24
2018-12-21 01:00:00+01:00,318.0,409.0,0.0,5273.0,3106.0,265.0,0.0,0.0,0.0,,290.0,1253.0,1549.0,0.0,5058.0,48.0,99.0,20.0,304.0,0.0,6808.0,14.0,,6752.0,25974.0,25772.0,54.1,58.44
2018-12-21 02:00:00+01:00,312.0,374.0,0.0,4923.0,2842.0,265.0,0.0,0.0,0.0,,500.0,1250.0,1388.0,0.0,5059.0,49.0,100.0,20.0,305.0,0.0,6926.0,17.0,,6830.0,24694.0,24320.0,52.27,56.47
2018-12-21 03:00:00+01:00,317.0,371.0,0.0,5027.0,2694.0,265.0,0.0,0.0,0.0,,862.0,1257.0,1527.0,0.0,5058.0,50.0,100.0,19.0,278.0,0.0,6853.0,19.0,,6908.0,24094.0,23784.0,50.1,54.91
2018-12-21 04:00:00+01:00,317.0,384.0,0.0,5002.0,2725.0,263.0,0.0,0.0,0.0,,792.0,1244.0,1474.0,0.0,5058.0,51.0,99.0,20.0,259.0,0.0,6764.0,20.0,,6892.0,24025.0,23656.0,49.99,54.68
2018-12-21 05:00:00+01:00,316.0,389.0,0.0,4891.0,2894.0,265.0,0.0,0.0,0.0,,533.0,1218.0,1291.0,0.0,5058.0,51.0,100.0,20.0,258.0,0.0,6778.0,21.0,,6850.0,24607.0,24203.0,50.59,55.13
2018-12-21 06:00:00+01:00,318.0,411.0,0.0,5472.0,3079.0,267.0,0.0,0.0,0.0,,165.0,1218.0,1582.0,0.0,5058.0,53.0,97.0,19.0,257.0,0.0,6770.0,15.0,,6793.0,27162.0,26675.0,55.0,59.24
2018-12-21 07:00:00+01:00,324.0,478.0,0.0,5934.0,3369.0,278.0,0.0,0.0,0.0,,1.0,1232.0,3086.0,0.0,5054.0,60.0,100.0,21.0,255.0,0.0,6989.0,27.0,,6832.0,31481.0,31103.0,64.01,67.29
2018-12-21 08:00:00+01:00,330.0,482.0,0.0,6328.0,3505.0,275.0,0.0,0.0,0.0,,1.0,1265.0,3231.0,0.0,5055.0,61.0,95.0,46.0,255.0,0.0,7280.0,72.0,,6906.0,34290.0,33847.0,64.49,70.02
2018-12-21 09:00:00+01:00,335.0,481.0,0.0,6433.0,3625.0,281.0,0.0,0.0,0.0,,1.0,1289.0,3252.0,0.0,5055.0,62.0,99.0,531.0,259.0,0.0,7371.0,563.0,,6928.0,35443.0,34653.0,64.64,69.74
2018-12-21 10:00:00+01:00,334.0,612.0,0.0,6354.0,3630.0,285.0,0.0,0.0,0.0,,1.0,1267.0,3213.0,0.0,5055.0,62.0,102.0,1343.0,248.0,0.0,7267.0,1369.0,,6800.0,35665.0,34927.0,64.25,70.77
2018-12-21 11:00:00+01:00,319.0,674.0,0.0,6227.0,3600.0,287.0,0.0,0.0,0.0,,1.0,1291.0,2943.0,0.0,5057.0,62.0,101.0,2072.0,240.0,0.0,7291.0,2040.0,,6686.0,35299.0,34688.0,63.93,70.63
2018-12-21 12:00:00+01:00,320.0,718.0,0.0,6203.0,3564.0,297.0,0.0,0.0,0.0,,1.0,1290.0,2375.0,0.0,5057.0,63.0,103.0,2511.0,238.0,0.0,7473.0,2510.0,,6621.0,34655.0,34071.0,62.71,69.72
2018-12-21 13:00:00+01:00,324.0,722.0,0.0,6035.0,3531.0,294.0,0.0,0.0,0.0,,1.0,1367.0,1988.0,0.0,5056.0,63.0,108.0,2552.0,249.0,0.0,7716.0,2681.0,,6724.0,34342.0,33535.0,63.2,68.74
2018-12-21 14:00:00+01:00,327.0,708.0,0.0,5744.0,3526.0,291.0,0.0,0.0,0.0,,24.0,1345.0,1526.0,0.0,5056.0,63.0,109.0,2508.0,253.0,0.0,7918.0,2594.0,,6743.0,33036.0,32252.0,60.48,66.36
2018-12-21 15:00:00+01:00,331.0,633.0,0.0,5843.0,3343.0,287.0,0.0,0.0,0.0,,107.0,1335.0,1683.0,0.0,5055.0,62.0,104.0,2219.0,248.0,0.0,7802.0,2314.0,,6763.0,32275.0,31475.0,60.48,66.4
2018-12-21 16:00:00+01:00,331.0,659.0,0.0,6229.0,3430.0,285.0,0.0,0.0,0.0,,56.0,1342.0,1825.0,0.0,5056.0,61.0,103.0,1553.0,251.0,0.0,7817.0,1657.0,,6801.0,31914.0,31178.0,61.24,66.57
2018-12-21 17:00:00+01:00,331.0,619.0,0.0,6452.0,3427.0,284.0,0.0,0.0,0.0,,55.0,1333.0,2300.0,0.0,5055.0,61.0,102.0,661.0,250.0,0.0,7736.0,713.0,,6884.0,32583.0,31761.0,64.25,70.01
2018-12-21 18:00:00+01:00,324.0,650.0,0.0,6628.0,3478.0,283.0,0.0,0.0,0.0,,28.0,1402.0,2970.0,0.0,5054.0,62.0,106.0,127.0,247.0,0.0,7717.0,159.0,,7012.0,34379.0,33563.0,65.01,72.91
2018-12-21 19:00:00+01:00,325.0,716.0,0.0,7074.0,3572.0,289.0,0.0,0.0,0.0,,1.0,1390.0,3231.0,0.0,5053.0,61.0,103.0,50.0,245.0,0.0,7597.0,46.0,,7099.0,34584.0,34041.0,65.25,73.33
2018-12-21 20:00:00+01:00,322.0,723.0,0.0,7018.0,3570.0,289.0,0.0,0.0,0.0,,1.0,1401.0,3124.0,0.0,5054.0,61.0,105.0,33.0,285.0,0.0,7476.0,29.0,,7180.0,34624.0,33953.0,65.78,73.75
2018-12-21 21:00:00+01:00,321.0,671.0,0.0,6732.0,3579.0,286.0,0.0,0.0,0.0,,1.0,1398.0,3125.0,0.0,5055.0,60.0,105.0,31.0,289.0,0.0,7338.0,18.0,,7253.0,34083.0,33098.0,65.0,71.38
2018-12-21 22:00:00+01:00,320.0,717.0,0.0,6459.0,3559.0,290.0,0.0,0.0,0.0,,1.0,1340.0,2413.0,0.0,5055.0,52.0,105.0,31.0,291.0,0.0,7417.0,22.0,,7115.0,31937.0,31194.0,64.25,69.31
2018-12-21 23:00:00+01:00,332.0,716.0,0.0,6026.0,3443.0,292.0,0.0,0.0,0.0,,1.0,1288.0,2101.0,0.0,5055.0,53.0,105.0,22.0,279.0,0.0,7316.0,21.0,,7031.0,29447.0,28684.0,62.45,68.18
2018-12-22 00:00:00+01:00,344.0,717.0,0.0,5278.0,3352.0,269.0,0.0,0.0,0.0,,115.0,1235.0,2030.0,0.0,5055.0,53.0,100.0,14.0,285.0,0.0,7264.0,17.0,,7160.0,27458.0,26591.0,63.12,67.3
2018-12-22 01:00:00+01:00,339.0,633.0,0.0,5049.0,3003.0,269.0,0.0,0.0,0.0,,245.0,1212.0,1456.0,0.0,5056.0,52.0,101.0,15.0,290.0,0.0,7021.0,19.0,,6932.0,25459.0,24533.0,57.75,62.44
2018-12-22 02:00:00+01:00,343.0,595.0,0.0,5022.0,2550.0,270.0,0.0,0.0,0.0,,786.0,1218.0,1076.0,0.0,5057.0,54.0,100.0,16.0,290.0,0.0,6866.0,19.0,,6657.0,23832.0,23053.0,54.72,59.4
2018-12-22 03:00:00+01:00,342.0,595.0,0.0,5116.0,2308.0,265.0,0.0,0.0,0.0,,1043.0,1214.0,1115.0,0.0,5057.0,53.0,100.0,14.0,296.0,0.0,6510.0,19.0,,6313.0,22939.0,22329.0,54.1,59.24
2018-12-22 04:00:00+01:00,340.0,588.0,0.0,5187.0,2115.0,269.0,0.0,0.0,0.0,,952.0,1214.0,1040.0,0.0,5056.0,53.0,103.0,15.0,300.0,0.0,6129.0,20.0,,6005.0,22636.0,21891.0,54.1,59.06
2018-12-22 05:00:00+01:00,345.0,583.0,0.0,5334.0,2195.0,272.0,0.0,0.0,0.0,,903.0,1210.0,1063.0,0.0,5056.0,53.0,103.0,15.0,300.0,0.0,5756.0,20.0,,5701.0,22563.0,21853.0,54.39,59.11
2018-12-22 06:00:00+01:00,344.0,610.0,0.0,5885.0,2441.0,269.0,0.0,0.0,0.0,,765.0,1223.0,1104.0,0.0,5056.0,53.0,100.0,15.0,301.0,0.0,5438.0,16.0,,5370.0,23267.0,22551.0,55.29,59.82
2018-12-22 07:00:00+01:00,348.0,620.0,0.0,6032.0,2616.0,269.0,0.0,0.0,0.0,,284.0,1199.0,1285.0,0.0,5056.0,53.0,100.0,15.0,301.0,0.0,5021.0,22.0,,5012.0,24753.0,24115.0,58.85,63.31
2018-12-22 08:00:00+01:00,348.0,626.0,0.0,6320.0,2665.0,269.0,0.0,0.0,0.0,,94.0,1238.0,1578.0,0.0,5055.0,56.0,98.0,39.0,301.0,0.0,4549.0,60.0,,4681.0,26529.0,25761.0,58.19,62.98
2018-12-22 09:00:00+01:00,349.0,714.0,0.0,6621.0,2917.0,266.0,0.0,0.0,0.0,,1.0,1288.0,2201.0,0.0,5054.0,56.0,101.0,514.0,295.0,0.0,4146.0,559.0,,4302.0,28907.0,28444.0,63.59,67.45
2018-12-22 10:00:00+01:00,351.0,722.0,0.0,6694.0,3026.0,263.0,0.0,0.0,0.0,,1.0,1290.0,2573.0,0.0,5054.0,56.0,103.0,1296.0,288.0,0.0,3729.0,1387.0,,3939.0,30352.0,30139.0,65.01,68.7
2018-12-22 11:00:00+01:00,350.0,722.0,0.0,6627.0,3024.0,270.0,0.0,0.0,0.0,,1.0,1281.0,2549.0,0.0,5056.0,55.0,105.0,2012.0,295.0,0.0,3459.0,2069.0,,3672.0,30459.0,30199.0,64.7,68.59
2018-12-22 12:00:00+01:00,342.0,720.0,0.0,6557.0,2990.0,270.0,0.0,0.0,0.0,,7.0,1280.0,2514.0,0.0,5060.0,54.0,107.0,2457.0,297.0,0.0,3367.0,2496.0,,3472.0,30125.0,29718.0,64.51,68.88
2018-12-22 13:00:00+01:00,335.0,720.0,0.0,6576.0,2925.0,271.0,0.0,0.0,0.0,,1.0,1301.0,2545.0,0.0,5059.0,53.0,106.0,2569.0,297.0,0.0,3305.0,2687.0,,3274.0,29970.0,29767.0,65.0,69.05
2018-12-22 14:00:00+01:00,341.0,721.0,0.0,6607.0,2782.0,261.0,0.0,0.0,0.0,,1.0,1291.0,2489.0,0.0,5059.0,54.0,106.0,2515.0,286.0,0.0,2956.0,2617.0,,3058.0,29264.0,29157.0,64.85,69.08
2018-12-22 15:00:00+01:00,344.0,720.0,0.0,6452.0,2785.0,259.0,0.0,0.0,0.0,,94.0,1307.0,2179.0,0.0,5057.0,55.0,104.0,2185.0,290.0,0.0,2626.0,2307.0,,2863.0,28207.0,28044.0,64.7,69.11
2018-12-22 16:00:00+01:00,352.0,722.0,0.0,6563.0,2829.0,260.0,0.0,0.0,0.0,,208.0,1332.0,2391.0,0.0,5055.0,54.0,104.0,1373.0,297.0,0.0,2365.0,1543.0,,2764.0,27428.0,27345.0,64.7,68.95
2018-12-22 17:00:00+01:00,352.0,691.0,0.0,6541.0,2754.0,262.0,0.0,0.0,0.0,,5.0,1375.0,3025.0,0.0,5055.0,54.0,105.0,421.0,311.0,0.0,2441.0,558.0,,2802.0,27967.0,27815.0,66.25,70.76
2018-12-22 18:00:00+01:00,351.0,720.0,0.0,6662.0,2808.0,265.0,0.0,0.0,0.0,,0.0,1396.0,5166.0,0.0,5056.0,55.0,105.0,48.0,316.0,0.0,2617.0,136.0,,2890.0,30127.0,29901.0,68.07,73.16
2018-12-22 19:00:00+01:00,349.0,722.0,0.0,6537.0,2788.0,266.0,0.0,0.0,0.0,,0.0,1415.0,5300.0,0.0,5057.0,55.0,104.0,33.0,306.0,0.0,2719.0,41.0,,2893.0,30447.0,30400.0,67.9,72.99
2018-12-22 20:00:00+01:00,352.0,722.0,0.0,6751.0,2829.0,264.0,0.0,0.0,0.0,,0.0,1442.0,5424.0,0.0,5057.0,56.0,105.0,32.0,302.0,0.0,2712.0,26.0,,2863.0,30809.0,30931.0,68.01,72.92
2018-12-22 21:00:00+01:00,353.0,717.0,0.0,6616.0,2807.0,263.0,0.0,0.0,0.0,,0.0,1414.0,5118.0,0.0,5057.0,56.0,106.0,32.0,309.0,0.0,2789.0,19.0,,2818.0,30684.0,30580.0,67.9,72.87
2018-12-22 22:00:00+01:00,352.0,714.0,0.0,6536.0,2779.0,241.0,0.0,0.0,0.0,,1.0,1359.0,4175.0,0.0,5056.0,56.0,105.0,32.0,311.0,0.0,2833.0,17.0,,2770.0,29313.0,29293.0,67.18,71.09
2018-12-22 23:00:00+01:00,344.0,722.0,0.0,6603.0,2751.0,244.0,0.0,0.0,0.0,,1.0,1319.0,3116.0,0.0,5056.0,56.0,106.0,32.0,305.0,0.0,2961.0,16.0,,2734.0,27547.0,27320.0,66.8,70.74
2018-12-23 00:00:00+01:00,342.0,708.0,0.0,5925.0,2753.0,241.0,0.0,0.0,0.0,,173.0,1264.0,2370.0,0.0,5056.0,55.0,106.0,32.0,301.0,0.0,2973.0,15.0,,2826.0,25230.0,24956.0,66.25,70.56
2018-12-23 01:00:00+01:00,346.0,705.0,0.0,5809.0,2721.0,241.0,0.0,0.0,0.0,,537.0,1231.0,1657.0,0.0,5057.0,56.0,104.0,30.0,300.0,0.0,2981.0,15.0,,2805.0,23112.0,22910.0,63.13,67.95
2018-12-23 02:00:00+01:00,352.0,603.0,0.0,5844.0,2411.0,234.0,0.0,0.0,0.0,,763.0,1232.0,1306.0,0.0,5057.0,56.0,104.0,18.0,299.0,0.0,2968.0,16.0,,2791.0,21666.0,21599.0,58.02,63.24
2018-12-23 03:00:00+01:00,352.0,642.0,0.0,5792.0,2397.0,232.0,0.0,0.0,0.0,,934.0,1230.0,1170.0,0.0,5057.0,56.0,103.0,14.0,302.0,0.0,2966.0,14.0,,2743.0,20839.0,20744.0,54.71,60.56
2018-12-23 04:00:00+01:00,345.0,611.0,0.0,5860.0,2177.0,217.0,0.0,0.0,0.0,,969.0,1219.0,1094.0,0.0,5057.0,56.0,102.0,15.0,306.0,0.0,2943.0,12.0,,2660.0,20523.0,20397.0,54.42,60.4
2018-12-23 05:00:00+01:00,342.0,597.0,0.0,5915.0,2270.0,233.0,0.0,0.0,0.0,,1152.0,1207.0,1207.0,0.0,5057.0,55.0,103.0,15.0,311.0,0.0,2777.0,12.0,,2549.0,20549.0,20439.0,54.1,59.77
2018-12-23 06:00:00+01:00,346.0,667.0,0.0,6504.0,2267.0,234.0,0.0,0.0,0.0,,1151.0,1203.0,1201.0,0.0,5057.0,56.0,98.0,15.0,314.0,0.0,2661.0,10.0,,2424.0,21039.0,20989.0,54.99,60.61
2018-12-23 07:00:00+01:00,349.0,674.0,0.0,6718.0,2380.0,236.0,0.0,0.0,0.0,,1149.0,1212.0,1394.0,0.0,5058.0,57.0,101.0,15.0,315.0,0.0,2542.0,14.0,,2317.0,22064.0,22014.0,57.36,62.84
2018-12-23 08:00:00+01:00,352.0,668.0,0.0,6626.0,2546.0,235.0,0.0,0.0,0.0,,1052.0,1245.0,1470.0,0.0,5057.0,57.0,101.0,40.0,317.0,0.0,2392.0,65.0,,2257.0,22908.0,22978.0,57.75,63.6
2018-12-23 09:00:00+01:00,344.0,681.0,0.0,6900.0,2614.0,239.0,0.0,0.0,0.0,,730.0,1268.0,1652.0,0.0,5072.0,57.0,102.0,559.0,316.0,0.0,2499.0,543.0,,2189.0,24856.0,25196.0,62.73,68.11
2018-12-23 10:00:00+01:00,346.0,695.0,0.0,6899.0,2685.0,240.0,0.0,0.0,0.0,,224.0,1266.0,1790.0,0.0,5129.0,58.0,100.0,1409.0,314.0,0.0,2308.0,1338.0,,2047.0,26933.0,27240.0,64.45,68.93
2018-12-23 11:00:00+01:00,347.0,689.0,0.0,6700.0,2725.0,240.0,0.0,0.0,0.0,,1.0,1282.0,1949.0,0.0,5161.0,57.0,99.0,2124.0,313.0,0.0,2107.0,2077.0,,1875.0,27771.0,27874.0,65.0,68.89
2018-12-23 12:00:00+01:00,341.0,708.0,0.0,6596.0,2722.0,240.0,0.0,0.0,0.0,,1.0,1271.0,1897.0,0.0,5166.0,57.0,98.0,2640.0,302.0,0.0,2097.0,2586.0,,1727.0,27621.0,27700.0,65.18,69.63
2018-12-23 13:00:00+01:00,341.0,617.0,0.0,6917.0,2582.0,232.0,0.0,0.0,0.0,,102.0,1287.0,1853.0,0.0,5190.0,56.0,98.0,2775.0,304.0,0.0,2030.0,2799.0,,1627.0,27996.0,27944.0,66.01,70.41
2018-12-23 14:00:00+01:00,349.0,601.0,0.0,6879.0,2632.0,216.0,0.0,0.0,0.0,,111.0,1264.0,1883.0,0.0,5199.0,57.0,97.0,2709.0,303.0,0.0,1697.0,2716.0,,1541.0,27715.0,27598.0,66.0,70.64
2018-12-23 15:00:00+01:00,346.0,690.0,0.0,6774.0,2705.0,216.0,0.0,0.0,0.0,,208.0,1235.0,1782.0,0.0,5217.0,56.0,96.0,2489.0,290.0,0.0,1433.0,2354.0,,1478.0,26324.0,26415.0,64.8,69.49
2018-12-23 16:00:00+01:00,349.0,630.0,0.0,6813.0,2677.0,214.0,0.0,0.0,0.0,,213.0,1260.0,1967.0,0.0,5222.0,56.0,96.0,1668.0,287.0,0.0,1408.0,1570.0,,1486.0,25739.0,25724.0,64.51,69.1
2018-12-23 17:00:00+01:00,345.0,620.0,0.0,7111.0,2570.0,206.0,0.0,0.0,0.0,,225.0,1283.0,2380.0,0.0,5225.0,56.0,95.0,581.0,288.0,0.0,1543.0,576.0,,1608.0,26366.0,26020.0,65.44,70.05
2018-12-23 18:00:00+01:00,341.0,633.0,0.0,7233.0,2574.0,198.0,0.0,0.0,0.0,,1.0,1334.0,3636.0,0.0,5227.0,56.0,95.0,114.0,288.0,0.0,1862.0,126.0,,1742.0,28696.0,28361.0,68.01,73.18
2018-12-23 19:00:00+01:00,338.0,654.0,0.0,7692.0,2658.0,198.0,0.0,0.0,0.0,,1.0,1372.0,3626.0,0.0,5229.0,56.0,96.0,50.0,275.0,0.0,2136.0,42.0,,1868.0,29804.0,29187.0,68.25,73.06
2018-12-23 20:00:00+01:00,347.0,670.0,0.0,8104.0,2663.0,199.0,0.0,0.0,0.0,,1.0,1371.0,3547.0,0.0,5228.0,57.0,95.0,46.0,277.0,0.0,2211.0,27.0,,1955.0,30744.0,29880.0,68.4,73.32
2018-12-23 21:00:00+01:00,341.0,657.0,0.0,8190.0,2633.0,202.0,0.0,0.0,0.0,,1.0,1361.0,4579.0,0.0,5228.0,57.0,94.0,45.0,286.0,0.0,2258.0,18.0,,2034.0,30860.0,29973.0,68.98,74.07
2018-12-23 22:00:00+01:00,339.0,648.0,0.0,7765.0,2784.0,212.0,0.0,0.0,0.0,,1.0,1349.0,3806.0,0.0,5228.0,56.0,95.0,45.0,278.0,0.0,2273.0,20.0,,2084.0,29605.0,28806.0,67.62,71.43
2018-12-23 23:00:00+01:00,323.0,555.0,0.0,7544.0,2805.0,216.0,0.0,0.0,0.0,,1.0,1293.0,3187.0,0.0,5231.0,56.0,96.0,45.0,279.0,0.0,2264.0,16.0,,2132.0,27362.0,26608.0,65.55,69.51
2018-12-24 00:00:00+01:00,322.0,478.0,0.0,6718.0,2802.0,198.0,0.0,0.0,0.0,,54.0,1238.0,2388.0,0.0,5232.0,56.0,94.0,32.0,280.0,0.0,2396.0,11.0,,2025.0,24171.0,24074.0,67.2,71.23
2018-12-24 01:00:00+01:00,329.0,467.0,0.0,6229.0,2775.0,194.0,0.0,0.0,0.0,,384.0,1205.0,1527.0,0.0,5231.0,57.0,94.0,12.0,284.0,0.0,2382.0,8.0,,2002.0,22315.0,22040.0,63.59,68.66
2018-12-24 02:00:00+01:00,325.0,399.0,0.0,6317.0,2743.0,195.0,0.0,0.0,0.0,,725.0,1199.0,1129.0,0.0,5230.0,57.0,92.0,4.0,284.0,0.0,2461.0,7.0,,1975.0,20991.0,20759.0,59.87,64.95
2018-12-24 03:00:00+01:00,329.0,428.0,0.0,6153.0,2580.0,195.0,0.0,0.0,0.0,,748.0,1182.0,1013.0,0.0,5229.0,57.0,93.0,4.0,287.0,0.0,2515.0,7.0,,1883.0,20269.0,20087.0,55.25,60.82
2018-12-24 04:00:00+01:00,328.0,387.0,0.0,5681.0,2268.0,195.0,0.0,0.0,0.0,,778.0,1181.0,1018.0,0.0,5228.0,58.0,92.0,4.0,288.0,0.0,2569.0,7.0,,1867.0,19994.0,19894.0,55.0,60.59
2018-12-24 05:00:00+01:00,323.0,375.0,0.0,6111.0,2045.0,196.0,0.0,0.0,0.0,,1039.0,1172.0,1254.0,0.0,5228.0,59.0,91.0,4.0,284.0,0.0,2543.0,7.0,,1921.0,20355.0,20299.0,55.11,59.86
2018-12-24 06:00:00+01:00,321.0,443.0,0.0,6898.0,1793.0,197.0,0.0,0.0,0.0,,783.0,1180.0,1353.0,0.0,5228.0,59.0,90.0,4.0,280.0,0.0,2645.0,7.0,,1991.0,21595.0,21617.0,59.71,64.46
